Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,Delta_GPA,AI_Usage_Segment
136701,STEM,Freshman,3.767,4.61,Debugging/Troubleshooting,Intermediate,1.0,True,5.41,4.0,Allowed_With_Citation,8.0,3.936,89.26,High,0.16900000000000004,Light User (0-5 jam)
136702,Humanities,Junior,2.524,3.74,Copywriting/Drafting,Intermediate,3.0,False,15.85,2.0,Allowed_With_Citation,3.0,2.659,48.24,Low,0.1349999999999998,Light User (0-5 jam)
136703,Arts,Junior,3.595,0.05,Direct_Answer_Generation,Intermediate,1.0,False,16.35,2.0,Actively_Encouraged,3.0,4.0,73.25,Medium,0.4049999999999998,Light User (0-5 jam)
136704,STEM,Graduate,3.395,7.93,Summarizing_Reading,Beginner,1.0,False,22.13,2.0,Strict_Ban,2.0,3.809,67.33,Low,0.41400000000000015,Moderate User (5-15 jam)
136705,Business,Freshman,3.5,6.03,Ideation,Beginner,3.0,False,4.82,4.0,Allowed_With_Citation,8.0,3.323,85.99,Medium,-0.17700000000000005,Moderate User (5-15 jam)
136706,STEM,Senior,2.248,2.26,Summarizing_Reading,Intermediate,5.0,False,5.37,5.0,Allowed_With_Citation,6.0,2.097,55.89,Low,-0.15100000000000025,Light User (0-5 jam)
136707,Humanities,Senior,3.892,0.94,Copywriting/Drafting,Advanced,4.0,True,16.18,1.0,Allowed_With_Citation,3.0,4.0,77.46,Low,0.1080000000000001,Light User (0-5 jam)
136708,STEM,Junior,3.77,10.85,Copywriting/Drafting,Intermediate,2.0,True,16.57,4.0,Actively_Encouraged,4.0,4.0,67.72,Medium,0.22999999999999998,Moderate User (5-15 jam)
136709,STEM,Junior,3.208,4.81,Summarizing_Reading,Beginner,3.0,False,9.24,4.0,Actively_Encouraged,4.0,3.575,80.98,High,0.367,Light User (0-5 jam)
136710,Humanities,Graduate,3.152,0.61,Debugging/Troubleshooting,Intermediate,2.0,False,12.32,4.0,Strict_Ban,6.0,3.275,87.43,High,0.12299999999999978,Light User (0-5 jam)
136711,Arts,Junior,3.493,5.72,Copywriting/Drafting,Intermediate,3.0,False,7.39,3.0,Allowed_With_Citation,5.0,3.506,78.82,Medium,0.0129999999999999,Moderate User (5-15 jam)
136712,Business,Graduate,2.83,16.97,Ideation,Beginner,1.0,False,11.61,6.0,Allowed_With_Citation,6.0,3.358,70.99,High,0.528,Heavy User (>15 jam)
136713,Humanities,Freshman,2.961,21.77,Copywriting/Drafting,Beginner,2.0,True,1.0,6.0,Allowed_With_Citation,7.0,2.972,61.34,High,0.01100000000000012,Heavy User (>15 jam)
136714,STEM,Junior,1.618,9.28,Debugging/Troubleshooting,Advanced,4.0,False,13.78,6.0,Actively_Encouraged,8.0,2.022,98.8,Low,0.4039999999999997,Moderate User (5-15 jam)
136715,STEM,Freshman,3.424,17.8,Direct_Answer_Generation,Beginner,3.0,False,5.56,4.0,Allowed_With_Citation,2.0,3.154,75.4,Medium,-0.27,Heavy User (>15 jam)
136716,Business,Senior,3.359,4.24,Direct_Answer_Generation,Intermediate,1.0,False,8.0,1.0,Actively_Encouraged,1.0,3.444,79.96,Low,0.08499999999999996,Light User (0-5 jam)
136717,Arts,Senior,3.238,3.82,Debugging/Troubleshooting,Intermediate,3.0,False,11.71,5.0,Actively_Encouraged,5.0,3.683,76.73,Medium,0.44499999999999984,Light User (0-5 jam)
136718,Medical,Junior,3.071,9.02,Summarizing_Reading,Intermediate,2.0,True,20.67,5.0,Allowed_With_Citation,6.0,3.534,63.68,Low,0.46299999999999963,Moderate User (5-15 jam)
136719,Business,Sophomore,3.469,1.19,Ideation,Intermediate,1.0,True,2.75,2.0,Actively_Encouraged,4.0,3.445,63.07,Low,-0.02400000000000002,Light User (0-5 jam)
136720,Humanities,Sophomore,2.953,2.32,Ideation,Advanced,3.0,True,15.7,5.0,Actively_Encouraged,2.0,3.314,87.72,Medium,0.3610000000000002,Light User (0-5 jam)
136721,Business,Freshman,2.725,10.34,Direct_Answer_Generation,Advanced,3.0,False,3.19,3.0,Allowed_With_Citation,3.0,2.761,85.2,Low,0.03600000000000003,Moderate User (5-15 jam)
136722,Humanities,Junior,3.093,12.07,Copywriting/Drafting,Beginner,2.0,False,7.06,5.0,Allowed_With_Citation,8.0,3.398,59.53,Medium,0.30500000000000016,Moderate User (5-15 jam)
136723,Business,Sophomore,3.519,0.68,Ideation,Beginner,3.0,False,3.5,2.0,Strict_Ban,2.0,3.817,63.41,Medium,0.29800000000000004,Light User (0-5 jam)
136724,STEM,Junior,3.337,3.19,Copywriting/Drafting,Beginner,1.0,True,13.1,5.0,Strict_Ban,4.0,3.499,95.2,Medium,0.16199999999999992,Light User (0-5 jam)
136725,STEM,Senior,3.026,0.58,Debugging/Troubleshooting,Beginner,2.0,False,17.25,3.0,Allowed_With_Citation,2.0,3.437,63.9,Medium,0.41100000000000003,Light User (0-5 jam)
136726,STEM,Senior,2.535,6.29,Debugging/Troubleshooting,Intermediate,1.0,False,17.88,3.0,Allowed_With_Citation,5.0,2.915,81.86,Low,0.3799999999999999,Moderate User (5-15 jam)
136727,Humanities,Junior,2.644,13.3,Copywriting/Drafting,Advanced,4.0,True,10.15,3.0,Actively_Encouraged,4.0,2.952,85.88,Low,0.30799999999999983,Moderate User (5-15 jam)
136728,Business,Graduate,3.226,6.46,Copywriting/Drafting,Intermediate,3.0,True,6.0,3.0,Strict_Ban,5.0,3.442,57.45,Medium,0.2160000000000002,Moderate User (5-15 jam)
136729,Arts,Freshman,3.181,2.3,Summarizing_Reading,Advanced,4.0,True,10.89,3.0,Strict_Ban,6.0,3.423,78.24,Low,0.242,Light User (0-5 jam)
136730,Arts,Junior,2.837,7.88,Ideation,Advanced,5.0,False,14.41,2.0,Actively_Encouraged,3.0,3.292,80.4,Low,0.4549999999999996,Moderate User (5-15 jam)
136731,Medical,Freshman,3.379,1.96,Summarizing_Reading,Intermediate,1.0,False,10.0,3.0,Strict_Ban,5.0,3.363,43.86,Medium,-0.016000000000000014,Light User (0-5 jam)
136732,STEM,Senior,3.869,3.19,Debugging/Troubleshooting,Intermediate,3.0,False,8.44,3.0,Allowed_With_Citation,4.0,4.0,83.56,Low,0.13099999999999978,Light User (0-5 jam)
136733,Humanities,Senior,3.501,1.54,Copywriting/Drafting,Intermediate,1.0,True,11.64,4.0,Allowed_With_Citation,2.0,3.703,64.2,Low,0.20199999999999996,Light User (0-5 jam)
136734,Business,Senior,3.328,9.28,Copywriting/Drafting,Beginner,2.0,True,12.46,5.0,Allowed_With_Citation,2.0,3.722,82.94,Low,0.39400000000000013,Moderate User (5-15 jam)
136735,Arts,Senior,3.288,0.77,Copywriting/Drafting,Beginner,1.0,False,10.36,1.0,Allowed_With_Citation,1.0,3.697,45.17,Medium,0.40900000000000025,Light User (0-5 jam)
136736,STEM,Freshman,2.041,1.84,Debugging/Troubleshooting,Beginner,3.0,False,15.29,1.0,Strict_Ban,3.0,1.981,83.04,Medium,-0.05999999999999983,Light User (0-5 jam)
136737,STEM,Freshman,3.647,6.37,Debugging/Troubleshooting,Intermediate,1.0,False,17.46,2.0,Strict_Ban,9.0,3.925,90.5,Low,0.278,Moderate User (5-15 jam)
136738,Humanities,Senior,3.734,3.67,Copywriting/Drafting,Intermediate,4.0,True,18.95,4.0,Strict_Ban,4.0,4.0,85.55,Low,0.266,Light User (0-5 jam)
136739,Medical,Senior,2.3,5.38,Debugging/Troubleshooting,Intermediate,2.0,False,12.74,2.0,Actively_Encouraged,3.0,2.328,98.11,Medium,0.028000000000000025,Moderate User (5-15 jam)
136740,Medical,Freshman,2.638,14.84,Summarizing_Reading,Intermediate,2.0,False,8.07,2.0,Strict_Ban,3.0,2.798,84.96,High,0.16000000000000014,Moderate User (5-15 jam)
136741,Humanities,Freshman,3.356,9.3,Debugging/Troubleshooting,Beginner,2.0,True,9.66,5.0,Allowed_With_Citation,7.0,3.436,63.96,Medium,0.08000000000000007,Moderate User (5-15 jam)
136742,Medical,Senior,3.374,4.03,Ideation,Intermediate,3.0,True,15.93,1.0,Strict_Ban,4.0,3.751,67.34,Low,0.3769999999999998,Light User (0-5 jam)
136743,STEM,Graduate,3.371,2.26,Debugging/Troubleshooting,Beginner,1.0,False,7.53,2.0,Allowed_With_Citation,5.0,3.47,92.54,Medium,0.0990000000000002,Light User (0-5 jam)
136744,Humanities,Junior,2.433,2.16,Debugging/Troubleshooting,Advanced,4.0,False,10.04,1.0,Allowed_With_Citation,3.0,2.944,93.21,Low,0.5110000000000001,Light User (0-5 jam)
136745,Business,Freshman,2.77,6.18,Ideation,Advanced,3.0,False,17.2,3.0,Allowed_With_Citation,6.0,3.02,79.01,Low,0.25,Moderate User (5-15 jam)
136746,STEM,Sophomore,2.819,40.0,Ideation,Intermediate,2.0,True,11.52,7.0,Actively_Encouraged,7.0,3.016,75.44,Medium,0.19700000000000006,Heavy User (>15 jam)
136747,STEM,Senior,3.491,20.97,Debugging/Troubleshooting,Beginner,2.0,True,1.0,4.0,Allowed_With_Citation,4.0,3.659,75.5,High,0.1679999999999997,Heavy User (>15 jam)
136748,Arts,Junior,3.042,6.22,Copywriting/Drafting,Beginner,1.0,False,12.0,2.0,Strict_Ban,2.0,3.087,51.44,Low,0.04500000000000037,Moderate User (5-15 jam)
136749,Business,Freshman,2.252,10.87,Summarizing_Reading,Beginner,3.0,False,16.65,6.0,Allowed_With_Citation,5.0,2.624,73.89,Medium,0.37200000000000033,Moderate User (5-15 jam)
136750,Medical,Sophomore,3.524,1.04,Summarizing_Reading,Advanced,4.0,False,21.56,4.0,Allowed_With_Citation,2.0,3.719,73.79,Low,0.19499999999999984,Light User (0-5 jam)
136751,STEM,Senior,2.795,7.55,Direct_Answer_Generation,Advanced,4.0,False,8.58,4.0,Allowed_With_Citation,2.0,2.964,79.36,High,0.16900000000000004,Moderate User (5-15 jam)
136752,Humanities,Sophomore,2.258,4.01,Debugging/Troubleshooting,Advanced,4.0,True,5.93,4.0,Allowed_With_Citation,3.0,2.481,81.58,Medium,0.22299999999999986,Light User (0-5 jam)
136753,Humanities,Junior,2.749,1.75,Copywriting/Drafting,Intermediate,2.0,False,9.2,1.0,Allowed_With_Citation,5.0,2.99,73.32,Low,0.2410000000000001,Light User (0-5 jam)
136754,Medical,Graduate,2.949,4.52,Summarizing_Reading,Beginner,1.0,False,8.87,4.0,Allowed_With_Citation,4.0,3.092,69.78,High,0.14300000000000024,Light User (0-5 jam)
136755,STEM,Graduate,2.448,1.06,Debugging/Troubleshooting,Advanced,3.0,True,8.01,3.0,Allowed_With_Citation,6.0,3.179,85.16,Medium,0.7309999999999999,Light User (0-5 jam)
136756,Humanities,Senior,3.444,3.27,Copywriting/Drafting,Beginner,1.0,True,10.68,2.0,Allowed_With_Citation,6.0,3.57,52.25,Low,0.1259999999999999,Light User (0-5 jam)
136757,STEM,Sophomore,2.965,7.77,Debugging/Troubleshooting,Beginner,3.0,False,18.01,2.0,Allowed_With_Citation,8.0,3.081,56.66,High,0.1160000000000001,Moderate User (5-15 jam)
136758,Arts,Sophomore,2.77,5.91,Debugging/Troubleshooting,Beginner,2.0,True,13.01,2.0,Strict_Ban,6.0,3.079,71.4,Medium,0.30900000000000016,Moderate User (5-15 jam)
136759,STEM,Sophomore,3.367,10.62,Debugging/Troubleshooting,Intermediate,2.0,False,3.43,4.0,Allowed_With_Citation,4.0,3.635,98.56,Low,0.2679999999999998,Moderate User (5-15 jam)
136760,STEM,Freshman,3.841,8.56,Debugging/Troubleshooting,Advanced,4.0,False,9.93,6.0,Allowed_With_Citation,7.0,4.0,83.56,Medium,0.1589999999999998,Moderate User (5-15 jam)
136761,Humanities,Freshman,3.377,7.13,Summarizing_Reading,Advanced,3.0,False,14.2,5.0,Allowed_With_Citation,9.0,3.655,89.65,Low,0.278,Moderate User (5-15 jam)
136762,Humanities,Sophomore,2.186,3.55,Copywriting/Drafting,Beginner,3.0,False,10.17,6.0,Allowed_With_Citation,3.0,2.046,55.45,Low,-0.14000000000000012,Light User (0-5 jam)
136763,STEM,Senior,3.789,5.04,Direct_Answer_Generation,Intermediate,4.0,True,13.42,2.0,Actively_Encouraged,1.0,4.0,94.09,Low,0.21099999999999985,Moderate User (5-15 jam)
136764,STEM,Junior,3.459,25.7,Debugging/Troubleshooting,Advanced,3.0,True,14.41,4.0,Strict_Ban,9.0,3.715,79.31,High,0.2559999999999998,Heavy User (>15 jam)
136765,Medical,Sophomore,3.735,3.12,Ideation,Intermediate,3.0,False,11.04,3.0,Allowed_With_Citation,7.0,4.0,57.41,Medium,0.2650000000000001,Light User (0-5 jam)
136766,STEM,Freshman,2.638,1.02,Ideation,Beginner,3.0,True,17.62,4.0,Allowed_With_Citation,4.0,2.712,86.16,Medium,0.07400000000000029,Light User (0-5 jam)
136767,STEM,Junior,3.748,2.04,Copywriting/Drafting,Intermediate,4.0,True,13.43,2.0,Strict_Ban,8.0,3.97,77.03,Medium,0.22199999999999998,Light User (0-5 jam)
136768,STEM,Freshman,1.553,5.63,Summarizing_Reading,Beginner,1.0,True,4.47,5.0,Actively_Encouraged,5.0,1.67,51.34,Low,0.11699999999999999,Moderate User (5-15 jam)
136769,Medical,Freshman,3.262,5.96,Copywriting/Drafting,Beginner,2.0,False,4.58,3.0,Strict_Ban,4.0,3.356,61.0,Low,0.09399999999999986,Moderate User (5-15 jam)
136770,STEM,Sophomore,3.154,27.43,Debugging/Troubleshooting,Intermediate,2.0,True,9.18,4.0,Strict_Ban,8.0,3.211,49.45,Medium,0.05699999999999994,Heavy User (>15 jam)
136771,Arts,Junior,3.904,1.03,Debugging/Troubleshooting,Intermediate,3.0,True,4.97,1.0,Actively_Encouraged,5.0,3.899,80.08,Medium,-0.004999999999999893,Light User (0-5 jam)
136772,Medical,Senior,3.407,0.04,Summarizing_Reading,Intermediate,2.0,False,17.26,2.0,Allowed_With_Citation,1.0,3.743,75.29,Low,0.33599999999999985,Light User (0-5 jam)
136773,Humanities,Senior,3.746,2.56,Copywriting/Drafting,Intermediate,4.0,True,18.07,4.0,Strict_Ban,3.0,4.0,89.61,Medium,0.254,Light User (0-5 jam)
136774,STEM,Sophomore,2.932,5.7,Debugging/Troubleshooting,Beginner,3.0,False,20.86,5.0,Allowed_With_Citation,5.0,3.343,86.97,Low,0.41100000000000003,Moderate User (5-15 jam)
136775,Business,Senior,2.605,2.52,Ideation,Beginner,2.0,True,13.65,2.0,Actively_Encouraged,3.0,2.834,64.71,Medium,0.2290000000000001,Light User (0-5 jam)
136776,Business,Freshman,2.787,3.4,Ideation,Advanced,3.0,True,13.53,4.0,Strict_Ban,5.0,3.091,84.31,Medium,0.30400000000000027,Light User (0-5 jam)
136777,Arts,Junior,3.613,2.79,Copywriting/Drafting,Advanced,3.0,False,16.96,2.0,Actively_Encouraged,9.0,3.91,71.7,Low,0.29700000000000015,Light User (0-5 jam)
136778,Arts,Junior,2.848,3.41,Direct_Answer_Generation,Intermediate,5.0,False,5.75,1.0,Allowed_With_Citation,1.0,2.83,60.04,Medium,-0.017999999999999794,Light User (0-5 jam)
136779,STEM,Senior,3.477,0.16,Copywriting/Drafting,Intermediate,2.0,False,6.31,2.0,Allowed_With_Citation,3.0,3.505,63.29,Low,0.028000000000000025,Light User (0-5 jam)
136780,Business,Freshman,1.757,21.61,Ideation,Beginner,2.0,True,15.09,8.0,Actively_Encouraged,5.0,1.811,57.36,High,0.05400000000000005,Heavy User (>15 jam)
136781,STEM,Freshman,2.865,18.99,Copywriting/Drafting,Beginner,3.0,True,20.16,6.0,Actively_Encouraged,2.0,3.258,71.35,Medium,0.3929999999999998,Heavy User (>15 jam)
136782,Business,Freshman,2.896,3.16,Ideation,Advanced,5.0,True,11.22,4.0,Actively_Encouraged,2.0,3.201,68.98,High,0.30500000000000016,Light User (0-5 jam)
136783,Business,Junior,2.465,16.65,Direct_Answer_Generation,Beginner,1.0,False,10.23,5.0,Allowed_With_Citation,1.0,2.528,66.49,High,0.06300000000000017,Heavy User (>15 jam)
136784,STEM,Junior,2.993,3.39,Debugging/Troubleshooting,Advanced,4.0,False,1.0,4.0,Actively_Encouraged,6.0,3.176,96.41,Low,0.18300000000000027,Light User (0-5 jam)
136785,STEM,Freshman,3.077,2.05,Direct_Answer_Generation,Beginner,1.0,False,12.17,1.0,Allowed_With_Citation,1.0,2.714,67.77,Medium,-0.363,Light User (0-5 jam)
136786,STEM,Senior,3.679,3.38,Direct_Answer_Generation,Beginner,1.0,False,17.92,1.0,Allowed_With_Citation,3.0,4.0,97.2,Medium,0.3210000000000002,Light User (0-5 jam)
136787,Humanities,Senior,2.997,2.7,Direct_Answer_Generation,Advanced,3.0,False,12.75,2.0,Allowed_With_Citation,5.0,3.263,74.1,Low,0.266,Light User (0-5 jam)
136788,Medical,Freshman,3.086,19.58,Direct_Answer_Generation,Beginner,1.0,False,1.92,4.0,Allowed_With_Citation,6.0,2.922,69.98,Medium,-0.1639999999999997,Heavy User (>15 jam)
136789,Business,Sophomore,3.41,3.83,Summarizing_Reading,Beginner,2.0,False,3.04,3.0,Allowed_With_Citation,2.0,3.384,72.89,Medium,-0.026000000000000245,Light User (0-5 jam)
136790,Business,Senior,3.325,3.41,Summarizing_Reading,Advanced,3.0,False,18.09,3.0,Allowed_With_Citation,2.0,3.716,85.62,High,0.391,Light User (0-5 jam)
136791,STEM,Senior,3.035,5.81,Debugging/Troubleshooting,Intermediate,5.0,False,9.35,2.0,Allowed_With_Citation,3.0,3.261,81.46,Medium,0.22599999999999998,Moderate User (5-15 jam)
136792,STEM,Sophomore,3.849,1.02,Debugging/Troubleshooting,Intermediate,2.0,False,13.92,5.0,Actively_Encouraged,4.0,4.0,61.33,Low,0.1509999999999998,Light User (0-5 jam)
136793,STEM,Senior,3.709,5.0,Direct_Answer_Generation,Advanced,3.0,False,23.78,1.0,Strict_Ban,2.0,4.0,96.64,Low,0.2909999999999999,Light User (0-5 jam)
136794,Humanities,Graduate,3.42,0.77,Summarizing_Reading,Intermediate,3.0,False,3.68,5.0,Actively_Encouraged,1.0,3.461,98.3,Medium,0.040999999999999925,Light User (0-5 jam)
136795,Business,Sophomore,2.967,23.0,Summarizing_Reading,Beginner,2.0,True,19.29,6.0,Allowed_With_Citation,7.0,3.401,80.38,Medium,0.4339999999999997,Heavy User (>15 jam)
136796,Medical,Senior,3.679,12.37,Direct_Answer_Generation,Intermediate,2.0,True,12.03,5.0,Actively_Encouraged,5.0,4.0,87.91,Medium,0.3210000000000002,Moderate User (5-15 jam)
136797,Humanities,Freshman,2.996,0.68,Ideation,Beginner,2.0,False,9.47,2.0,Allowed_With_Citation,2.0,3.043,77.96,Low,0.04700000000000015,Light User (0-5 jam)
136798,Business,Freshman,2.966,7.05,Summarizing_Reading,Advanced,3.0,True,16.89,5.0,Strict_Ban,10.0,3.229,90.4,Medium,0.2629999999999999,Moderate User (5-15 jam)
136799,STEM,Junior,3.131,12.36,Debugging/Troubleshooting,Advanced,4.0,False,13.12,3.0,Allowed_With_Citation,3.0,3.645,97.98,Medium,0.5140000000000002,Moderate User (5-15 jam)
136800,STEM,Junior,3.649,6.24,Summarizing_Reading,Intermediate,2.0,True,19.97,4.0,Actively_Encouraged,4.0,4.0,89.99,High,0.351,Moderate User (5-15 jam)
136801,STEM,Senior,2.882,3.22,Summarizing_Reading,Advanced,3.0,False,9.99,1.0,Allowed_With_Citation,5.0,2.977,68.62,Medium,0.09499999999999975,Light User (0-5 jam)
136802,Business,Senior,2.035,7.72,Ideation,Beginner,2.0,False,6.74,2.0,Actively_Encouraged,6.0,2.314,66.58,High,0.2789999999999999,Moderate User (5-15 jam)
136803,Humanities,Sophomore,2.673,8.76,Copywriting/Drafting,Advanced,3.0,False,6.79,4.0,Allowed_With_Citation,6.0,2.619,79.17,Medium,-0.053999999999999826,Moderate User (5-15 jam)
136804,STEM,Junior,2.733,12.26,Summarizing_Reading,Beginner,3.0,False,9.11,6.0,Allowed_With_Citation,7.0,2.774,71.56,Low,0.040999999999999925,Moderate User (5-15 jam)
136805,Business,Senior,2.032,26.18,Ideation,Intermediate,4.0,True,13.7,6.0,Strict_Ban,9.0,2.311,66.61,High,0.2789999999999999,Heavy User (>15 jam)
136806,Business,Sophomore,3.918,7.02,Ideation,Advanced,3.0,False,17.26,3.0,Allowed_With_Citation,7.0,3.955,75.29,Low,0.03699999999999992,Moderate User (5-15 jam)
136807,STEM,Sophomore,3.725,6.59,Debugging/Troubleshooting,Advanced,3.0,False,13.92,1.0,Strict_Ban,3.0,4.0,99.48,Low,0.2749999999999999,Moderate User (5-15 jam)
136808,Business,Freshman,3.631,0.11,Debugging/Troubleshooting,Intermediate,3.0,False,6.93,2.0,Allowed_With_Citation,2.0,3.591,74.22,Medium,-0.03999999999999959,Light User (0-5 jam)
136809,Arts,Freshman,2.405,0.21,Direct_Answer_Generation,Intermediate,2.0,True,12.08,1.0,Strict_Ban,4.0,2.726,68.51,Low,0.3210000000000002,Light User (0-5 jam)
136810,STEM,Junior,3.365,9.17,Copywriting/Drafting,Intermediate,3.0,False,24.63,3.0,Actively_Encouraged,9.0,3.744,93.17,Low,0.379,Moderate User (5-15 jam)
136811,Business,Junior,2.905,10.47,Ideation,Intermediate,3.0,False,6.27,2.0,Allowed_With_Citation,5.0,3.062,60.48,High,0.15700000000000003,Moderate User (5-15 jam)
136812,STEM,Freshman,3.335,9.55,Debugging/Troubleshooting,Beginner,1.0,True,9.42,3.0,Strict_Ban,1.0,3.446,64.08,Low,0.11100000000000021,Moderate User (5-15 jam)
136813,Arts,Freshman,3.371,1.01,Summarizing_Reading,Beginner,1.0,False,18.85,2.0,Allowed_With_Citation,2.0,3.758,100.0,Medium,0.387,Light User (0-5 jam)
136814,Medical,Freshman,3.39,30.31,Summarizing_Reading,Beginner,3.0,True,15.18,6.0,Actively_Encouraged,3.0,3.495,56.63,High,0.10499999999999998,Heavy User (>15 jam)
136815,Humanities,Senior,2.645,13.56,Debugging/Troubleshooting,Intermediate,3.0,False,3.45,3.0,Allowed_With_Citation,4.0,2.905,52.49,High,0.2599999999999998,Moderate User (5-15 jam)
136816,STEM,Freshman,2.862,20.92,Copywriting/Drafting,Beginner,2.0,True,8.19,5.0,Allowed_With_Citation,7.0,3.11,83.71,Medium,0.24799999999999978,Heavy User (>15 jam)
136817,Humanities,Sophomore,3.076,19.62,Debugging/Troubleshooting,Intermediate,1.0,True,11.04,5.0,Actively_Encouraged,1.0,3.462,50.93,High,0.3860000000000001,Heavy User (>15 jam)
136818,STEM,Sophomore,3.733,21.59,Direct_Answer_Generation,Advanced,3.0,False,2.61,3.0,Allowed_With_Citation,5.0,3.358,54.51,High,-0.375,Heavy User (>15 jam)
136819,STEM,Junior,3.247,2.24,Summarizing_Reading,Advanced,4.0,False,2.27,4.0,Actively_Encouraged,6.0,3.093,79.71,Medium,-0.15399999999999991,Light User (0-5 jam)
136820,Business,Junior,3.706,2.11,Ideation,Intermediate,3.0,False,19.6,1.0,Allowed_With_Citation,5.0,4.0,80.78,Medium,0.29400000000000004,Light User (0-5 jam)
136821,STEM,Graduate,2.885,7.31,Ideation,Beginner,3.0,True,12.05,1.0,Strict_Ban,2.0,2.813,64.58,Medium,-0.07199999999999962,Moderate User (5-15 jam)
136822,STEM,Senior,3.418,1.5,Copywriting/Drafting,Intermediate,3.0,False,16.24,1.0,Actively_Encouraged,1.0,3.745,81.04,Medium,0.32699999999999996,Light User (0-5 jam)
136823,Business,Graduate,2.66,31.31,Ideation,Beginner,3.0,True,6.97,6.0,Allowed_With_Citation,2.0,2.727,70.56,High,0.06699999999999973,Heavy User (>15 jam)
136824,Business,Junior,3.036,11.68,Debugging/Troubleshooting,Advanced,3.0,True,11.93,5.0,Allowed_With_Citation,1.0,3.593,92.13,Medium,0.5569999999999999,Moderate User (5-15 jam)
136825,STEM,Senior,3.579,3.98,Debugging/Troubleshooting,Advanced,3.0,False,15.38,2.0,Allowed_With_Citation,4.0,3.917,100.0,Low,0.33799999999999963,Light User (0-5 jam)
136826,Business,Graduate,3.113,5.33,Debugging/Troubleshooting,Beginner,3.0,False,7.15,2.0,Actively_Encouraged,1.0,3.242,83.63,Low,0.129,Moderate User (5-15 jam)
136827,Medical,Freshman,2.803,4.94,Summarizing_Reading,Intermediate,3.0,False,5.89,2.0,Actively_Encouraged,2.0,2.76,55.77,Low,-0.04300000000000015,Light User (0-5 jam)
136828,STEM,Graduate,3.362,9.79,Summarizing_Reading,Intermediate,3.0,False,5.49,3.0,Actively_Encouraged,5.0,3.523,79.18,High,0.16100000000000003,Moderate User (5-15 jam)
136829,Humanities,Freshman,3.621,5.19,Copywriting/Drafting,Intermediate,2.0,False,10.83,4.0,Allowed_With_Citation,2.0,3.741,83.8,Medium,0.1200000000000001,Moderate User (5-15 jam)
136830,Business,Senior,3.227,0.75,Debugging/Troubleshooting,Advanced,5.0,False,9.57,1.0,Allowed_With_Citation,3.0,3.881,93.9,Medium,0.6539999999999999,Light User (0-5 jam)
136831,Business,Senior,3.54,20.69,Ideation,Intermediate,3.0,False,19.09,3.0,Actively_Encouraged,5.0,4.0,92.76,Medium,0.45999999999999996,Heavy User (>15 jam)
136832,STEM,Freshman,3.624,3.83,Direct_Answer_Generation,Advanced,3.0,False,5.02,2.0,Allowed_With_Citation,3.0,3.374,66.3,Low,-0.25,Light User (0-5 jam)
136833,STEM,Graduate,3.172,3.66,Debugging/Troubleshooting,Beginner,1.0,True,15.54,2.0,Strict_Ban,4.0,3.628,80.01,Medium,0.45599999999999996,Light User (0-5 jam)
136834,Arts,Graduate,3.057,9.3,Ideation,Advanced,3.0,False,2.57,5.0,Strict_Ban,4.0,3.214,86.13,High,0.15700000000000003,Moderate User (5-15 jam)
136835,Medical,Senior,3.701,2.33,Copywriting/Drafting,Intermediate,5.0,True,6.83,5.0,Strict_Ban,7.0,3.813,74.04,Medium,0.1120000000000001,Light User (0-5 jam)
136836,Arts,Freshman,3.753,6.23,Debugging/Troubleshooting,Intermediate,3.0,False,21.79,1.0,Actively_Encouraged,1.0,4.0,74.74,Low,0.2469999999999999,Moderate User (5-15 jam)
136837,Medical,Junior,3.676,5.75,Debugging/Troubleshooting,Beginner,2.0,True,12.94,2.0,Actively_Encouraged,1.0,4.0,55.11,Medium,0.32399999999999984,Moderate User (5-15 jam)
136838,Business,Sophomore,3.371,0.52,Ideation,Advanced,4.0,False,8.1,3.0,Allowed_With_Citation,2.0,3.431,65.34,High,0.06000000000000005,Light User (0-5 jam)
136839,Medical,Graduate,3.489,13.52,Summarizing_Reading,Advanced,3.0,True,4.12,3.0,Allowed_With_Citation,2.0,3.537,81.19,Medium,0.04800000000000004,Moderate User (5-15 jam)
136840,Business,Sophomore,3.661,14.82,Ideation,Intermediate,5.0,True,5.98,3.0,Allowed_With_Citation,9.0,3.988,76.58,Medium,0.32699999999999996,Moderate User (5-15 jam)
136841,Medical,Senior,2.74,36.47,Summarizing_Reading,Advanced,3.0,True,3.4,9.0,Allowed_With_Citation,4.0,2.812,86.78,High,0.07199999999999962,Heavy User (>15 jam)
136842,STEM,Junior,2.509,8.08,Copywriting/Drafting,Intermediate,3.0,False,12.16,5.0,Allowed_With_Citation,5.0,2.483,72.08,Medium,-0.0259999999999998,Moderate User (5-15 jam)
136843,Arts,Sophomore,3.755,5.49,Ideation,Intermediate,3.0,True,11.4,1.0,Actively_Encouraged,3.0,4.0,64.81,Low,0.2450000000000001,Moderate User (5-15 jam)
